"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CBG24626",4.07908378189897,-0.400281186343935,0.663334635260619,-0.603437790017805,0.546217488864257,NA
"CBG24627",125.403712829494,0.202819389632577,0.34235931406353,0.592416742589163,0.553571557640439,0.697843456585435
"CBG24628",96.4774054115389,-0.838708490539927,0.471544256842407,-1.77864214942656,0.0752984491799461,0.179164073158425
"CBG24630",53.5962192312243,-0.373477004722253,0.403076734097305,-0.926565522464746,0.354152162760814,0.520772696423291
"CBG24632",397.034801364877,0.881673487953148,0.309526200277163,2.84846157502551,0.00439311579959746,0.0241572664811568
"CBG24633",13222.5665327145,-0.504836071217133,0.32947252521154,-1.53225544646856,0.125459410866612,0.254678897442244
"CBG24634",218.083476446158,-0.510911742727385,0.361780046930088,-1.4122164753495,0.157886230858374,0.298913803309915
"CBG24635",2072.04248134058,-0.424380693328961,0.362767435036205,-1.16984230761123,0.242064434384707,0.402597089807534
"CBG24636",455.074268095738,-1.06647440447234,0.368536196762407,-2.89381182592463,0.00380596174541499,0.0219506630898353
"CBG24637",26.1960572751396,1.70232718485348,0.655599422104618,2.59659653052872,0.00941524460264867,0.0412749106823184
"CBG24638",961.919700071408,0.546349331314541,0.471456544710888,1.15885406076944,0.246515677115287,0.407689068755014
"CBG24641",793.106293835295,-1.02579157649015,0.458209998512365,-2.23869313157834,0.02517588974469,0.0832958730641927
"CBG24642",0,NA,NA,NA,NA,NA
"CBG24644",23.3714709298907,-3.15928473240552,0.677851509411641,-4.66073275421,3.15085621510669e-06,8.93772285853793e-05
"CBG24645",0.391138609148041,-0.982952603197342,1.08950324582522,-0.90220254686146,0.366949282160989,NA
"CBG24646",2.54173647910445,0.352118762730872,0.933617932037227,0.377155098084418,0.706058346967153,NA
"CBG24648",761.494614204021,1.62510538228821,0.323002754920472,5.03124310097086,4.8730976755904e-07,1.89254979078857e-05
"CBG24651",1.617571259733,0.512212492672773,1.05181478329521,0.486979742828937,0.626272686516147,NA
"CBG24657",5.41143900564434,0.147654744795881,0.773293188024542,0.190942771878128,0.848570429499714,NA
"CBG24658",197.389540460591,-2.91633917435546,0.469945727942749,-6.20569355342825,5.44562020284187e-10,4.89823661768574e-08
"CBG24659",87.1838089395909,-3.8594080325534,0.810676714736389,-4.76072392656347,1.92899771010031e-06,5.93748231335841e-05
"CBG24660",18.1317357815912,-0.233637308904769,0.600415753232328,-0.389125880936645,0.697183029068278,0.807465300195164
"CBG24661",854.822003434116,-0.374060061831261,0.339569592875897,-1.10157113498666,0.270648163015449,0.435606537173019
"CBG24662",1380.21007526989,1.48149290147183,0.449584745972534,3.29524725814949,0.000983351151441022,0.00831513686751882
"CBG24663",0.490009175888703,-0.24710721672508,1.04920670461643,-0.235518144935433,0.813806597267948,NA
"CBG24664",49.1001405989412,0.978996984758581,0.421728728125789,2.32139031436003,0.0202657878060719,0.0716379711491363
"CBG24667",0.536825151867659,-1.17564812186941,1.08461439877072,-1.08393187772711,0.278395004272637,NA
"CBG24668",0.922471030459907,-0.838340000972724,1.01878937770991,-0.822878623702563,0.410577019871829,NA
"CBG24669",1.05092596758267,1.01203718361307,1.08898001735045,0.929344127062507,0.352710773543601,NA
"CBG24670",0.379797907597146,0.73413762482584,1.02197609144159,0.71835107589481,0.472540844728328,NA
"CBG24671",158.179291549676,0.45111494848264,0.552986580942845,0.815779196148823,0.414626433875918,0.578006495791049
"CBG24672",2420.80678726828,0.00810234642823105,0.619568780502016,0.0130773962201032,0.989566044860856,0.994641114222807
"CBG24673",5670.18546568162,-0.11388742260196,0.253394080106463,-0.449447842483576,0.653108625366616,0.776147709225387
"CBG24674",2287.26556143894,-1.28935597518158,0.507146766393397,-2.54237246616184,0.0110102773790231,0.0462357076197004
"CBG24675",3642.93997228391,-0.47968844532391,0.330579273535939,-1.45105420613056,0.146764766729923,0.284273824550713
"CBG24676",2391.56606072902,-0.183166317616371,0.361355925657351,-0.506886160184503,0.612234696959065,0.744919966661987
"CBG24677",350.785667498837,-0.27540328592636,0.422090263447247,-0.652474860891408,0.514094885048932,0.665922041818345
"CBG24678",15644.3895207782,-0.405367790465985,0.327024609715108,-1.23956356317993,0.215136864710193,0.370660576753568
"CBG24679",7348.72886390995,-0.673795698586107,0.439393549106065,-1.53346743473346,0.125160724489754,0.254356275623678
"CBG24680",1740.3563928828,0.497898024282646,0.459254941062304,1.08414298849122,0.278301404962451,0.443253580247958
"CBG24681",10.4620494700621,-0.531714962632983,0.806156037455796,-0.659568294385117,0.509530906216756,0.662598772323822
"CBG24683",149.775466781904,-2.20388859199165,0.567270033012929,-3.88507847010036,0.000102296841846428,0.00146766378054049
"CBG24684",787.298185948951,1.28883910825091,0.503876471613063,2.55784737105295,0.0105322307830748,0.0447478038164902
"CBG24685",0.193306854383171,-0.60988098309772,0.7968641217599,-0.765351289440386,0.444062390323676,NA
"CBG24687",0.290596518480167,0.405455884858105,0.952699171281672,0.425586477956775,0.670409195148399,NA
"CBG24688",0.053219893331507,-0.374449861554688,0.731242305043349,-0.512073575300721,0.608599517528668,NA
"CBG24690",1.58800122384289,-0.985627259679884,1.08639700280283,-0.907244089533594,0.364277733212003,NA
"CBG24692",531.761985577301,-1.04606956174516,0.612786694900893,-1.70706963850502,0.0878091095604645,0.199125492709345
"CBG24693",34.5982986072958,-1.28124025975925,0.573256494731463,-2.23502092263156,0.0254159751870552,0.0839142885597713
"CBG24697",54.762131230929,0.339289024989908,0.3511651710411,0.966180740487495,0.333953748366928,0.501971863081993
"CBG24698",2245.55753078568,-0.666674855814589,0.314015558084787,-2.12306313700094,0.033748561509173,0.101608572285682
"CBG24699",22.7882472013615,-1.60594531848919,0.408602337514251,-3.93033805988244,8.48265100991046e-05,0.00126619794954467
"CBG24700",3823.96180727709,0.412042337129103,0.39090793297344,1.05406491496579,0.291853197894319,0.458429324022772
"CBG24701",2301.50621348959,-1.39997018306228,0.529945426202418,-2.64172519252492,0.00824849522957354,0.0375836947993167
"CBG24702",118.366631156055,-0.187776743212505,0.36001938906473,-0.521573973280486,0.60196698856041,0.736567250648523
"CBG24704",0,NA,NA,NA,NA,NA
"CBG24705",1.71026229555693,0.609098726625577,0.854457866610173,0.712848170082404,0.475939714321571,NA
"CBG24706",450.204524371096,-0.0707579830355608,0.295376581343989,-0.239551770535111,0.810677757659622,0.884239642124484
"CBG24710",30.4645389550947,-0.964377540831419,0.48709858844683,-1.97984055734271,0.0477214474901245,0.12980951557953
"CBG24711",5.04174664731731,-1.89705993270568,0.815465803776339,-2.32635129998166,0.0199998173834037,NA
"CBG24712",0.420414095901657,-0.808216544239483,1.04270116130569,-0.775118101170446,0.438269876475949,NA
"CBG24713",0,NA,NA,NA,NA,NA
"CBG24714",8.19978548240413,-2.62320240998561,0.826268086743041,-3.17475944196959,0.0014996076542078,0.011348382248059
"CBG24717",68.5134340766968,-0.132335733120353,0.542761064302519,-0.243819503321251,0.80737061463528,0.881909175715989
"CBG24719",219.469574517389,-0.027890708539425,0.267403637302102,-0.104301904120755,0.916929766887295,0.950689794687432
"CBG24720",176.023147892603,0.708375388664426,0.341829001526517,2.07230921162632,0.0382366139135825,0.111037639977347
"CBG24721",1609.91532744411,0.548192508690681,0.40144195783715,1.36555857699624,0.172077555579177,0.317018610299746
"CBG24722",31.5302796509575,-0.500525744650511,0.474814288428885,-1.05415055285447,0.291813994438562,0.458410184006283
"CBG24724",991.480707484734,-0.534218018392762,0.408640168735635,-1.30730667042762,0.19110857968753,0.341763440589367
"CBG24725",3.26708034779759,-1.47930830485946,0.833333788897657,-1.77516899538695,0.0758699874414756,NA
"CBG24726",11.036080366402,0.0746152212202622,0.600255684814481,0.124305730221153,0.901073210432797,0.940526164035051
"CBG24727",3.13582106072321,-1.20909768073521,0.764848981137743,-1.58083191656558,0.11391647477265,NA
"CBG24729",0.536165089358997,-0.26891083579746,1.0021913374146,-0.268322849897286,0.788450819224482,NA
"CBG24730",1.10023561689772,0.366700165049623,1.04789246190206,0.349940645993403,0.726383242147468,NA
"CBG24731",225.478259396538,0.249838309622243,0.366408230432724,0.681857799228982,0.495328872182911,0.650710516300804
"CBG24732",1228.85360756177,-0.596997897536151,0.255474752606193,-2.33681759722225,0.019448670437895,0.069687444275954
"CBG24733",6.57065734296168,-0.295288384549701,0.848170261593002,-0.348147533485908,0.727729387995861,NA
"CBG24734",1.27023440761028,-2.49298593344406,1.08079042631387,-2.30663213954126,0.0210753362533184,NA
"CBG24735",38.7659902710045,-0.198882968592982,0.493783141381525,-0.40277391414486,0.68711455295209,0.800995266913845
"CBG24736",33.3502156233577,-2.34273029765078,0.544225617247188,-4.30470419511089,1.67209003706756e-05,0.000353562521845224
"CBG24737",1271.36627580483,0.961011898019295,0.486593404350098,1.97497929365244,0.0482704978721318,0.130872379050478
"CBG24739",15.8242088688196,-0.103068257905041,0.388476260481515,-0.265314173322426,0.790767446908941,0.871464487355284
"CBG24740",10080.0327529529,0.452061957338714,0.255572850518546,1.76881838748326,0.0769241872073345,0.181687604070657
"CBG24741",13484.7538480022,0.0334886865016985,0.222278821935093,0.150660716167901,0.880243363384166,0.928373316424613
"CBG24742",16054.5307186196,0.354889060168074,0.336574655071909,1.05441409452608,0.291693372094576,0.458262166476185
"CBG24743",922.801615435236,-0.390482532447557,0.344291430063617,-1.13416280032124,0.256726264875856,0.419708308125942
"CBG24744",10025.6574074296,-3.24192084936136,0.472544355995931,-6.86056411049225,6.85891529669341e-12,1.05372362434157e-09
"CBG24745",227.32756690064,-0.700438750209137,0.281019547690697,-2.49249120200019,0.0126850473147677,0.0512598746239218
"CBG24746",22193.7068201409,1.11965105603568,0.268254132692637,4.17384457341639,2.99502119753844e-05,0.00056087991358433
"CBG24747",108.342327549533,-3.32557700649711,0.571285178398525,-5.82122052565699,5.84194270104839e-09,3.9308575693876e-07
"CBG24748",38.103647855456,0.112052268390725,0.375786719266356,0.298180490810007,0.765565410983605,0.854770227843682
"CBG24749",414.635715278588,0.324177415994005,0.422856028168592,0.766637801991454,0.44329689340911,0.604100327308435
"CBG24752",818.223348383648,0.172246161131615,0.3028117073919,0.568822660838188,0.569476494576977,0.711015656560412
"CBG24753",5344.02361363104,-1.55451038917983,0.408630259041696,-3.80419793880514,0.000142264391344394,0.00191747657898965
"CBG24754",0,NA,NA,NA,NA,NA
"CBG24755",0.104258048694619,-0.370257652963067,0.732044870416939,-0.505785461965173,0.613007265426088,NA
"CBG24756",1.898321734732,-0.192275522112829,0.847675203441679,-0.22682688054595,0.820558360773707,NA
"CBG24757",0.686395837001491,1.13023363130167,1.07508631732613,1.0512957081555,0.293122797642458,NA
"CBG24758",1.09271534102281,-1.86717809398631,1.07766822595849,-1.73260939592574,0.0831651180970007,NA
"CBG24759",37.3568194304088,-0.0255873593897943,0.571238984808854,-0.0447927401144658,0.964272511835833,0.979967506310865
"CBG24761",1.07222136920219,0.592747377425314,1.06302893695051,0.557602297380275,0.577115987354946,NA
"CBG24763",0.0422158611978317,-0.19276697843097,0.722806467388882,-0.266692381886586,0.789706019923043,NA
"CBG24764",0,NA,NA,NA,NA,NA
"CBG24765",19.0777914206338,1.74460785716897,1.00131355975547,1.74231921676465,0.08145260266787,0.189014460942952
"CBG24766",16.7524704964907,-0.0856302700450214,0.591061415266585,-0.144875418752212,0.884809234648075,0.931321670617267
"CBG24767",5210.65169617828,0.588098646844039,0.459173052867568,1.28077778774543,0.200271728104412,0.353253119273785
"CBG24768",38.2078518341204,0.647759524381534,0.445776109968551,1.45310506753543,0.146194584285729,0.28360017691365
"CBG24769",0.9185137754282,-1.67051795811825,1.07940523950815,-1.54762817241784,0.12171184450211,NA
"CBG24770",131.860734611761,-1.06158895423412,0.5469167552721,-1.94104302711655,0.0522530586265986,0.138258359664343
"CBG24771",0.0286342353171408,0.109373928533452,0.72184053716312,0.151520900950366,0.879564824605943,NA
"CBG24772",41.3375023054512,-0.0240226676793811,0.3938386846572,-0.0609962114318216,0.951362226278783,0.971675772849747
"CBG24773",43.7723760673227,0.717877783053452,0.507886171789435,1.41346195846237,0.157519939103094,0.298466071035768
"CBG24774",46.8370656060734,0.00974399071856059,0.424947181658622,0.0229298866756301,0.981706200539342,0.990090027384127
"CBG24775",1940.46111629862,-0.391510468078355,0.495719662046238,-0.789782003929949,0.429655090642233,0.592512184399287
"CBG24776",6200.8648655117,0.857162403889669,0.185292834160868,4.62598787358121,3.72817112006605e-06,0.000102569018453798
"CBG24777",4562.51270959245,-1.11988848622584,0.518834803253516,-2.15846832017287,0.0308914389045052,0.0956098019936191
"CBG24778",8940.71244383254,0.119802883320181,0.290693157221006,0.412128322749263,0.680245370199259,0.795437129641596
"CBG24779",708.68546689083,0.0809017745594763,0.465645434605501,0.173741152703488,0.86206889416108,0.916767951332494
"CBG24780",0.394517858850788,0.716874307300381,1.0484780489494,0.68372848436713,0.49414663320434,NA
"CBG24783",2.67808885497414,-1.50710841102969,0.999383684395967,-1.50803783828089,0.1315448430708,NA
"CBG24784",178.900058108483,0.0784027126004448,0.371007046062826,0.211324052824507,0.832634415272447,0.897852875900968
"CBG24785",11.7783960130689,-1.37318649002097,0.593338568859704,-2.31433883130166,0.020649143343168,0.0725841148161862
"CBG24786",20.1095679529397,-1.30038121294263,0.800359514005238,-1.62474636733577,0.104216613137997,0.22432739046195
"CBG24787",33.2680683539358,-1.38634622615887,0.671526928864452,-2.06446855154889,0.0389733126696068,0.112369491437365
"CBG24788",21.7851539142844,-0.940993631996166,0.455630472793666,-2.06525614107092,0.0388987710575828,0.112210479488142
"CBG24789",11.2465294838622,-1.45590077680882,0.584776877957274,-2.48966884924475,0.0127862167466344,0.0515106480919752
"CBG24791",252.394031700086,-3.24041718530647,0.755596397646854,-4.28855563022544,1.79838759697149e-05,0.000374790020209185
"CBG24793",2.95768662798076,0.346944814613695,1.07169062618664,0.323735979522577,0.746137928800087,NA
"CBG24795",719.444490379842,0.448669703628345,0.383077822962058,1.17122338265137,0.241508998826523,0.402051804720794
"CBG24797",0.0869249686904027,-0.326001893009667,0.726160661485161,-0.448939071338456,0.653475609846004,NA
"CBG24798",0,NA,NA,NA,NA,NA
"CBG24799",155.370720144407,0.57512503691402,0.32527093239658,1.76814150799313,0.0770372497653789,0.181870194715536
"CBG24801",0,NA,NA,NA,NA,NA
"CBG24802",1649.44034558817,0.279498117206639,0.433191240503967,0.645207222753341,0.518792906185277,0.669188040850771
"CBG24803",303.156545831505,0.635012571892152,0.368988864405423,1.72095321335887,0.085259314206079,0.195158023407943
"CBG24804",368.522283062061,0.310555128263639,0.417071582494475,0.744608698598526,0.456508307828191,0.616346572087214
"CBG24806",18409.4197001188,-2.70895770506604,0.892723742246126,-3.0344860082361,0.00240945931538007,0.0157248923740594
"CBG24807",4.26678522534445,1.33323001892674,1.0781495032315,1.23659104320012,0.216238946811773,NA
"CBG24808",22.662549563421,0.390014035941681,0.529420558700943,0.736680942082552,0.461316399073402,0.620916695301083
"CBG24809",2.46205788926049,0.668054255801173,0.872448036913189,0.765723834011728,0.443840642357151,NA
"CBG24810",167.731188570884,0.816458614346175,0.4236005892455,1.92742558692002,0.0539266134295274,0.141521694502887
"CBG24811",320.119820374821,2.25016056697387,0.915133666782367,2.45883268056949,0.0139389564287899,0.0546477605247953
"CBG24812",52.2823804695875,0.707610245845231,0.749768398020267,0.943771767006514,0.345286290971305,0.51319948726557
"CBG24814",103.872550195518,-2.11366764300914,0.995898390312119,-2.12237278779686,0.0338064454800919,0.101747554357558
"CBG24815",1.23701194307682,0.26155211389404,1.04255860217752,0.250875215405402,0.801910586977079,NA
"CBG24816",0,NA,NA,NA,NA,NA
"CBG24817",0,NA,NA,NA,NA,NA
"CBG24818",0.126035869660206,-0.460814118494402,0.734659894563605,-0.627248229969229,0.530496532894094,NA
"CBG24819",0,NA,NA,NA,NA,NA
"CBG24821",0,NA,NA,NA,NA,NA
"CBG24822",0.138629927441841,-0.385262775384564,0.739997760076391,-0.520626948039401,0.602626672949071,NA
"CBG24823",1.47543283190605,1.66107161808799,0.966303693373774,1.71899541466978,0.0856152068569643,NA
"CBG24824",0,NA,NA,NA,NA,NA
"CBG24825",0.0644091369975268,0.161592486752888,0.723412525558983,0.223375295621299,0.823243429838775,NA
"CBG24827",0.67613713821927,-0.742819537534623,1.04577281637312,-0.71030679503682,0.477513906988993,NA
"CBG24828",0.986555109487234,-0.654066338713626,1.08722908641187,-0.601590177165156,0.547446969044656,NA
"CBG24829",16.1456431827328,0.429407511580233,0.524732972755721,0.818335294092784,0.413165758169936,0.576386817890556
"CBG24830",164.757572404345,-0.0935038667498885,0.390179694459499,-0.239643087730169,0.810606958701226,0.884239642124484
"CBG24831",28.8589515647528,0.385212129243195,0.575547268999305,0.669297119440697,0.503305963950992,0.65773799564809
"CBG24832",1313.60793046364,-0.493719856451633,0.263654717268127,-1.87260012476674,0.0611236241019829,0.154545021032686
"CBG24833",3675.76944593917,0.488689873703431,0.320157462263589,1.52640475798464,0.126909093443543,0.256507377131203
"CBG24834",794.634866725707,-0.218306200700737,0.271806489662549,-0.803167727789601,0.421877795830768,0.585328273435818
"CBG24836",1.10202253458108,-0.664990899188718,1.08397982948713,-0.613471654268093,0.539564519818945,NA
"CBG24837",0.609865443204591,0.390065564835513,1.0469402221052,0.372576730361132,0.709463494313469,NA
"CBG24838",0,NA,NA,NA,NA,NA
"CBG24839",0.0590578953700588,-0.223648338654485,0.723721726691866,-0.309025320652984,0.757302265776833,NA
"CBG24840",0,NA,NA,NA,NA,NA
"CBG24854",0.0245764107169597,-0.155611786531998,0.720730697230364,-0.215908365121655,0.829059176462056,NA
"CBG24855",0.0358868133272911,-0.321935625256808,0.726917044584319,-0.442878080319198,0.65785392294634,NA
"CBG24857",3582.73190322072,-1.1528970864199,0.457246512959985,-2.52139065852383,0.0116891997569491,0.0482044765049338
"CBG24859",1730.22818188407,0.434711031604013,0.233566447953051,1.86118783504125,0.0627176556769811,0.157474472454786
"CBG24860",0,NA,NA,NA,NA,NA
"CBG24861",0,NA,NA,NA,NA,NA
"CBG24862",1.16769532934516,1.54332827235889,1.08472697337949,1.42278039565165,0.154799826166917,NA
"CBG24864",0.201617825416023,-0.620082133846445,0.877583054828918,-0.706579429074468,0.47982787625143,NA
"CBG24865",0,NA,NA,NA,NA,NA
"CBG24866",157.271268415216,0.0996451761431748,0.337774538543198,0.295004995263819,0.767990063772382,0.856391797731793
"CBG24867",0.391579851532062,-0.142657887351933,0.923820764023146,-0.154421607423796,0.877277317735765,NA
"CBG24870",0.168255235525641,0.0255875399958155,0.856177713310376,0.0298857814190028,0.976158145569245,NA
"CBG24871",160.855195415908,-0.734576372256837,0.601842218427748,-1.22054643188017,NA,NA
"CBG24872",0.206978474781374,-0.216103522688973,0.90601963351819,-0.238519690627249,0.81147804507983,NA
"CBG24873",267.385247005653,-0.911921166048422,0.405581224023799,-2.24843043028765,0.0245487566011895,0.0819479892681743
"CBG24875",0.243015234209302,-0.099915711535959,0.854763593586431,-0.116892802039838,0.906945002189675,NA
"CBG24876",0.0644091369975268,0.161592486752888,0.723412525558983,0.223375295621299,0.823243429838775,NA
"CBG24878",0,NA,NA,NA,NA,NA
"CBG24879",0,NA,NA,NA,NA,NA
"CBG24882",0.0419094743031295,-0.0299155696450031,0.719439897011508,-0.0415817495933571,0.966832122371959,NA
"CBG24883",0,NA,NA,NA,NA,NA
"CBG24884",0.117416992579648,-0.38360660300356,0.742676236403958,-0.516519290910646,0.605491769121282,NA
"CBG24887",178.139494485544,1.37310119343338,0.413366110386144,3.32175560340616,0.000894530085456676,0.00775289180405786
"CBG24889",0,NA,NA,NA,NA,NA
"CBG24890",1465.80877261315,0.132370288448913,0.233555020815372,0.566762761026462,0.570875374124221,0.711937261071561
"CBG24891",260.227894940866,-1.06392161204517,0.378755336314996,-2.80899438248535,0.00496965137332487,0.0262627542894733
"CBG24892",2.06928447846072,0.138366759480281,0.90531937442382,0.152837510594914,0.878526416053784,NA
"CBG24893",0.307537374440233,0.122408540200318,0.955046713858008,0.128170212434778,0.898014272645519,NA
"CBG24895",442.647435666383,0.019648464989949,0.471246744066065,0.0416946434906178,0.966742124124952,0.981107217235379
"CBG24896",0.0877000983893262,0.308847038165876,0.732762614971467,0.421483072219646,0.673402369604647,NA
"CBG24897",151.881466607427,0.651941856009202,0.432357594017904,1.50787650090912,0.131586137965836,0.263231887348131
"CBG24898",24.1047847878554,-0.362417770668332,0.573446491167619,-0.631999281973803,0.527387346411506,0.675728417868753
"CBG24899",1696.71158309096,-0.606280743995117,0.578816094099817,-1.0474496997842,0.294892219745092,0.461866558532551
"CBG24900",25.6134421312061,1.24233393754769,0.832987416958554,1.49141981289917,0.135851309519633,0.269129149065484
"CBG24901",6.96704306972858,1.02503680533694,0.732727423994456,1.39893331649709,0.161832980667467,0.303874980332847
"CBG24902",0.0705437096202703,0.126339471046977,0.722586141711486,0.174843473676003,0.861202627395974,NA
"CBG24904",0,NA,NA,NA,NA,NA
"CBG24910",106.283370414302,-0.34776581046983,0.498350552115697,-0.69783370158501,0.485281200059696,0.642207778093941
"CBG24914",0,NA,NA,NA,NA,NA
"CBG24916",0.0571820826443752,0.219811971585456,0.725873628222587,0.302824022032182,0.762023975520336,NA
"CBG24917",17.5516906414075,-1.0066273182241,0.541828561146526,-1.85783362193762,0.0631926449413047,0.158209448540676
"CBG24918",0,NA,NA,NA,NA,NA
"CBG24919",0,NA,NA,NA,NA,NA
"CBG24920",0.138711572096869,-0.127654048344048,0.730779199901105,-0.174682104199631,0.861329430338802,NA
"CBG24921",0.412979306592152,1.22214683224534,0.963396938959046,1.26858077166601,0.204590625880883,NA
"CBG24922",0.0422598796776432,-0.0299155696450028,0.719439897011508,-0.0415817495933567,0.966832122371959,NA
"CBG24924",283.51747435361,-1.10248886016603,0.386896695178734,-2.84956908111275,0.00437784975828454,0.0240962180735002
"CBG24927",60.9940391054978,-2.21591683831862,0.789213896413593,-2.80775192680763,0.00498886412652946,0.0263322229360144
"CBG24928",0.0358868133272911,-0.321935625256808,0.726917044584319,-0.442878080319198,0.65785392294634,NA
"CBG24929",0.232088807891278,-0.795093546422192,0.907137413871341,-0.876486334114491,0.3807657024177,NA
"CBG24931",4.22926061041201,0.953021847280524,1.00908094401145,0.944445391557916,0.344942095044168,NA
"CBG24933",369.987499190858,0.275250431401186,0.449516224008828,0.612325911057174,0.540322149676825,0.686903918891989
"CBG24934",0.8042628140406,-0.850722797663293,1.05577379739783,-0.805781313914093,0.420368954249152,NA
"CBG24935",65.8807788425039,-0.568064747185796,0.313994250588991,-1.80915652474597,0.0704266896371814,0.170359373342787
"CBG24936",793.69146550171,-0.09474793809566,0.330359570771136,-0.286802461555742,0.774263578040289,0.860667044321599
"CBG24937",0.498667384885485,-0.159514128246606,1.0842569662969,-0.14711837987207,0.883038582690646,NA
"CBG24939",0,NA,NA,NA,NA,NA
"CBG24940",0.588606872160988,-0.183226321893378,1.07725431725606,-0.170086412241155,0.864942179276521,NA
"CBG24941",5.34864849091329,0.3277186000684,0.643848265801373,0.508999740273434,0.6107524061676,NA
"CBG24942",0,NA,NA,NA,NA,NA
"CBG24943",72.5836792379705,-2.29514624187012,0.462550753501458,-4.96193385157438,6.97947668577465e-07,2.56702786578491e-05
"CBG24944",2.12360799889695,0.233781538902333,1.06285544844124,0.219956099623136,0.825905344812195,NA
"CBG24951",2.18981347250134,-0.48366282631077,1.03969796618214,-0.465195510660486,0.641791453350438,NA
"CBG24952",0.864822318949622,0.143957897956998,1.08692462852695,0.132445152293675,0.894632202852156,NA
"CBG24953",0.841575721026184,-0.190150784658195,1.04762449776181,-0.181506622902043,0.855969935168786,NA
"CBG24954",0.998546638066015,-0.869335747477701,1.03968122323165,-0.836156052501877,0.403067118295676,NA
"CBG24955",0.0966358228179625,-0.0299155696450031,0.719439897011508,-0.041581749593357,0.966832122371959,NA
"CBG24956",0.118327324061475,-0.0299155696450028,0.719439897011508,-0.0415817495933566,0.966832122371959,NA
"CBG24957",0,NA,NA,NA,NA,NA
"CBG24958",0.12290759151263,0.182577917555552,0.742009622020324,0.246058692687076,0.805636798599691,NA
"CBG24959",20.6555300546888,1.51023774940838,1.04623799323515,1.44349350642339,0.148881500416629,0.287334787447315
"CBG24960",0,NA,NA,NA,NA,NA
"CBG24962",3080.83644212298,0.113636998154292,0.285069861830811,0.398628593792686,0.690166889476386,0.803251354338298
"CBG24963",3586.12224634347,0.171592349146272,0.471888536422749,0.363628984181442,0.716135080119928,0.821414270953548
"CBG24964",86.9740794354491,0.188664829206081,0.443683094481714,0.425224290834134,0.670673178163407,0.787905960135125
"CBG24966",0.0226515844944709,0.0959605756586719,0.721515610517473,0.132998613279966,0.894194477199678,NA
"CBG24969",4.52674216693609,-0.581331764401052,0.713961676089712,-0.814233850176582,0.415510997012421,NA
"CBG24970",10.9361978762499,-0.766100154363145,0.513461132323439,-1.49203144334704,0.135690902533582,0.268872739183083
"CBG24971",83.2191592779929,0.0656269554045093,0.254981759982315,0.257379019617172,0.79688619738766,0.875364288610088
"CBG24972",0.129450206797805,-0.124697779437317,0.756839618112854,-0.164761167958207,0.8691319697293,NA
"CBG24974",0.0399700504676256,-0.0299155696450025,0.719439897011508,-0.0415817495933562,0.96683212237196,NA
"CBG24975",0.0605310543474822,0.277935147422229,0.728907283789306,0.381303841522,0.702977803474073,NA
"CBG24976",18.1009167968834,-1.06575956597208,0.518772807815142,-2.05438594682828,0.0399383521300586,0.114335388024046
"CBG24977",18.0497242834966,-0.428406684011431,0.578786531857082,-0.740180810076652,0.45919028999023,0.618957086097515
"CBG24980",6.41326173965995,-1.68351105459825,0.683641520461116,-2.4625640839701,0.0137947518461038,NA
"CBG24982",0.0286342353171408,0.109373928533452,0.72184053716312,0.151520900950366,0.879564824605943,NA
"CBG24983",0.532552221594556,-1.74658659328885,1.0827436800131,-1.61311178770188,0.106720223355488,NA
"CBG24985",0,NA,NA,NA,NA,NA
"CBG24986",1.31835855259786,1.98040833384363,1.08052250650156,1.83282469539265,0.0668286453779924,NA
"CBG24987",0,NA,NA,NA,NA,NA
"CBG24988",1.42873229540369,0.233817674988152,0.983384556154634,0.23776830083895,0.812060805924158,NA
"CBG24989",0.591350436783108,0.801413774930849,0.987003154058357,0.811966782107633,0.416810692387062,NA
"CBG24990",0,NA,NA,NA,NA,NA
"CBG24991",0.461907725152978,0.0938979625428845,1.03545596402785,0.0906827193091133,0.927744702043039,NA
"CBG24992",65.8167269783608,0.139926704942398,0.410945032084251,0.340499809019982,0.73348016658333,0.833707568381235
"CBG24994",0.0295289476850294,-0.169484857250848,0.721952095089422,-0.234759145937315,0.814395678441941,NA
"CBG24995",0.157751002596733,-0.190063278777609,0.741040219435575,-0.256481731750502,0.797578884735047,NA
"CBG24997",0,NA,NA,NA,NA,NA
"CBG24998",13.3857440051275,-0.878662931862104,0.429271093729602,-2.04687188281905,0.040670665452884,0.115706776837441
"CBG25000",0,NA,NA,NA,NA,NA
"CBG25001",0,NA,NA,NA,NA,NA
"CBG25003",0,NA,NA,NA,NA,NA
"CBG25004",0.783122029280771,-1.92327879145513,1.08478808126608,-1.77295346867236,0.0762364175882174,NA
"CBG25007",124.088084691351,0.708127171557014,0.253756480526433,2.79057768332837,0.00526140726682459,0.0272731924257271
"CBG25008",0,NA,NA,NA,NA,NA
"CBG25011",0.63447111558625,-0.305358050134735,1.06295993119376,-0.287271458851514,0.773904474581444,NA
"CBG25012",0.631917627336813,0.631955874740439,1.06841054639416,0.591491610479942,0.554191074737423,NA
"CBG25013",2.87617985927528,2.3039939552457,0.878466641544235,2.62274495841478,0.00872245398115468,NA
"CBG25014",1.00558197419568,-1.56669838941281,1.07262966192828,-1.46061445531568,0.14412127702194,NA
